trip_distance,pickup_Longitude,pickup_Latitude,dropoff_Longitude,dropoff_Latitude,pickup_hour,fare_amount,shift_night
0.5,40.7763,-73.95372,40.79173,-73.94396,10,5.0,0
0.72,40.7763,-73.95372,40.76939,-73.95871,16,5.5,0
0.7,40.7763,-73.95372,40.76939,-73.95871,16,7.0,0
0.2,40.7763,-73.95372,40.7763,-73.95372,8,3.5,0
2.5,40.7763,-73.95372,40.75221,-73.97251,18,17.0,1
0.77,40.7763,-73.95372,40.76166,-73.95017,17,5.0,0
0.85,40.7763,-73.95372,40.76939,-73.95871,11,5.5,0
0.6,40.7763,-73.95372,40.79173,-73.94396,10,5.0,0
0.25,40.7763,-73.95372,40.76166,-73.95017,14,3.5,0
0.45,40.7763,-73.95372,40.7763,-73.95372,7,5.0,0
1.0,40.7763,-73.95372,40.76474,-73.96314,20,5.0,1
0.7,40.7763,-73.95372,40.7763,-73.95372,18,5.0,1
4.7,40.7763,-73.95372,40.72633,-73.97861,11,17.5,0
3.1,40.7763,-73.95372,40.75533,-73.99311,3,13.0,1
0.3,40.7763,-73.95372,40.7763,-73.95372,18,3.5,1
0.55,40.7763,-73.95372,40.79173,-73.94396,15,4.0,0
0.82,40.7763,-73.95372,40.76939,-73.95871,17,6.0,0
1.1,40.7763,-73.95372,40.76939,-73.95871,10,7.0,0
2.4,40.7763,-73.95372,40.79227,-73.97482,18,10.5,1
0.76,40.7763,-73.95372,40.7763,-73.95372,12,6.0,0
0.7,40.7763,-73.95372,40.76939,-73.95871,17,5.0,0
0.76,40.7763,-73.95372,40.7763,-73.95372,22,11.5,1
0.8,40.7763,-73.95372,40.76939,-73.95871,10,6.5,0
0.84,40.7763,-73.95372,40.7763,-73.95372,14,5.0,0
1.1,40.7763,-73.95372,40.7763,-73.95372,12,6.0,0
1.03,40.7763,-73.95372,40.79173,-73.94396,13,7.0,0
1.03,40.7763,-73.95372,40.76939,-73.95871,14,6.0,0
1.6,40.7763,-73.95372,40.81287,-73.93739,7,6.5,0
0.8,40.7763,-73.95372,40.76939,-73.95871,9,6.5,0
1.9,40.7763,-73.95372,40.75859,-73.96793,16,9.5,0
2.35,40.7763,-73.95372,40.81287,-73.93739,13,9.0,0
0.51,40.7763,-73.95372,40.79173,-73.94396,10,4.0,0
5.77,40.7763,-73.95372,40.83884,-73.94279,3,18.0,1
0.7,40.7763,-73.95372,40.76166,-73.95017,11,7.0,0
5.34,40.7763,-73.95372,40.72584,-73.998,2,21.5,1
1.98,40.7763,-73.95372,40.77601,-73.98269,13,10.0,0
6.13,40.7763,-73.95372,40.83884,-73.94279,7,21.5,0
4.4,40.7763,-73.95372,40.75065,-73.99718,22,16.5,1
2.37,40.7763,-73.95372,40.75859,-73.96793,5,8.5,0
2.4,40.7763,-73.95372,40.75479,-73.97495,8,12.0,0
1.0,40.7763,-73.95372,40.76939,-73.95871,15,5.5,0
3.58,40.7763,-73.95372,40.75065,-73.99718,8,18.5,0
0.8,40.7763,-73.95372,40.79173,-73.94396,12,6.0,0
2.2,40.7763,-73.95372,40.75859,-73.96793,21,10.5,1
2.98,40.7763,-73.95372,40.7545,-73.98226,15,15.0,0
1.0,40.7763,-73.95372,40.76939,-73.95871,11,8.5,0
0.56,40.7763,-73.95372,40.76166,-73.95017,14,4.5,0
1.79,40.7763,-73.95372,40.76931,-73.94993,22,9.0,1
0.3,40.7763,-73.95372,40.7763,-73.95372,15,3.5,0
3.92,40.7763,-73.95372,40.7318,-73.98911,20,17.5,1
2.22,40.7763,-73.95372,40.7657,-73.98706,12,9.5,0
4.56,40.7763,-73.95372,40.7318,-73.98911,19,16.5,1
2.15,40.7763,-73.95372,40.75479,-73.97495,8,11.5,0
1.53,40.7763,-73.95372,40.76939,-73.95871,9,8.0,0
2.3,40.7763,-73.95372,40.7545,-73.98226,6,9.0,0
2.51,40.7763,-73.95372,40.76362,-73.97244,11,12.0,0
1.79,40.7763,-73.95372,40.76474,-73.96314,11,9.0,0
1.39,40.7763,-73.95372,40.76166,-73.95017,15,9.0,0
6.7,40.7763,-73.95372,40.7157,-73.98638,9,22.5,0
3.3,40.7763,-73.95372,40.75906,-73.98026,7,12.5,0
2.8,40.7763,-73.95372,40.75221,-73.97251,8,17.0,0
3.18,40.7763,-73.95372,40.81184,-73.9534,10,13.0,0
1.53,40.7763,-73.95372,40.79551,-73.92967,8,8.5,0
5.8,40.7763,-73.95372,40.74187,-74.00052,21,25.5,1
0.4,40.7763,-73.95372,40.7763,-73.95372,5,3.5,0
0.48,40.7763,-73.95372,40.76939,-73.95871,14,5.5,0
1.63,40.7763,-73.95372,40.76474,-73.96314,10,9.0,0
0.96,40.7763,-73.95372,40.79173,-73.94396,14,6.0,0
2.4,40.7763,-73.95372,40.77601,-73.98269,5,9.0,0
0.4,40.7763,-73.95372,40.76939,-73.95871,14,4.0,0
0.81,40.7763,-73.95372,40.76166,-73.95017,8,5.0,0
2.41,40.7763,-73.95372,40.7657,-73.98706,14,11.0,0
2.9,40.7763,-73.95372,40.75892,-73.97746,9,14.0,0
2.02,40.7763,-73.95372,40.77601,-73.98269,7,11.0,0
0.9,40.7763,-73.95372,40.76474,-73.96314,18,10.0,1
1.05,40.7763,-73.95372,40.76474,-73.96314,8,6.0,0
0.3,40.7763,-73.95372,40.7763,-73.95372,17,4.0,0
1.09,40.7763,-73.95372,40.76939,-73.95871,4,5.5,1
0.9,40.7763,-73.95372,40.76939,-73.95871,7,5.5,0
0.81,40.7763,-73.95372,40.7763,-73.95372,18,6.0,1
1.77,40.7763,-73.95372,40.76166,-73.95017,14,13.0,0
0.99,40.7763,-73.95372,40.7763,-73.95372,15,6.5,0
0.69,40.7763,-73.95372,40.76939,-73.95871,11,5.0,0
2.8,40.7763,-73.95372,40.75906,-73.98026,20,12.0,1
1.7,40.7763,-73.95372,40.76931,-73.94993,11,8.0,0
1.56,40.7763,-73.95372,40.76939,-73.95871,7,7.5,0
4.0,40.7763,-73.95372,40.81066,-73.8844,11,14.5,0
4.42,40.7763,-73.95372,40.75065,-73.99718,10,16.5,0
1.13,40.7763,-73.95372,40.76166,-73.95017,15,8.0,0
3.7,40.7763,-73.95372,40.7318,-73.98911,19,17.5,1
0.5,40.7763,-73.95372,40.79173,-73.94396,14,5.0,0
0.6,40.7763,-73.95372,40.7763,-73.95372,10,5.0,0
1.1,40.7763,-73.95372,40.76474,-73.96314,12,8.5,0
2.25,40.7763,-73.95372,40.77555,-73.99035,16,10.0,0
1.9,40.7763,-73.95372,40.79551,-73.92967,14,8.0,0
0.96,40.7763,-73.95372,40.7763,-73.95372,18,8.5,1
1.0,40.7763,-73.95372,40.76166,-73.95017,17,5.5,0
0.97,40.7763,-73.95372,40.76474,-73.96314,18,6.0,1
1.73,40.7763,-73.95372,40.76166,-73.95017,12,10.0,0
1.51,40.7763,-73.95372,40.77601,-73.98269,11,8.0,0
3.54,40.7763,-73.95372,40.74515,-73.9783,8,14.5,0
1.2,40.7763,-73.95372,40.76474,-73.96314,19,7.5,1
0.6,40.7763,-73.95372,40.7763,-73.95372,21,4.5,1
3.4,40.7763,-73.95372,40.75533,-73.99311,18,18.0,1
5.19,40.7763,-73.95372,40.74187,-74.00052,14,24.0,0
1.1,40.7763,-73.95372,40.79173,-73.94396,9,7.5,0
0.62,40.7763,-73.95372,40.76939,-73.95871,11,4.0,0
0.84,40.7763,-73.95372,40.76939,-73.95871,18,5.5,1
0.62,40.7763,-73.95372,40.7763,-73.95372,23,4.0,1
1.0,40.7763,-73.95372,40.76939,-73.95871,8,10.0,0
1.66,40.7763,-73.95372,40.81287,-73.93739,7,8.0,0
1.29,40.7763,-73.95372,40.76474,-73.96314,11,10.0,0
7.95,40.7763,-73.95372,40.70824,-74.01054,8,26.5,0
0.86,40.7763,-73.95372,40.79173,-73.94396,10,5.5,0
0.6,40.7763,-73.95372,40.7763,-73.95372,9,4.5,0
1.33,40.7763,-73.95372,40.76931,-73.94993,20,7.0,1
1.8,40.7763,-73.95372,40.76931,-73.94993,16,8.5,0
2.9,40.7763,-73.95372,40.75859,-73.96793,9,17.5,0
0.8,40.7763,-73.95372,40.7763,-73.95372,1,5.0,1
6.83,40.7763,-73.95372,40.77445,-73.87332,13,22.5,0
4.71,40.7763,-73.95372,40.76474,-73.96314,0,16.5,1
0.5,40.7763,-73.95372,40.79173,-73.94396,19,3.5,1
1.45,40.7763,-73.95372,40.79173,-73.94396,5,7.5,0
3.59,40.7763,-73.95372,40.7318,-73.98911,13,19.5,0
0.65,40.7763,-73.95372,40.76166,-73.95017,12,5.0,0
0.78,40.7763,-73.95372,40.76939,-73.95871,10,4.5,0
7.94,40.7763,-73.95372,40.77445,-73.87332,6,23.0,0
0.75,40.7763,-73.95372,40.79173,-73.94396,16,5.5,0
2.0,40.7763,-73.95372,40.75859,-73.96793,9,14.5,0
0.09,40.7763,-73.95372,40.7763,-73.95372,13,3.0,0
1.2,40.7763,-73.95372,40.79173,-73.94396,22,6.0,1
6.22,40.7763,-73.95372,40.77887,-73.90622,0,22.5,1
7.5,40.7763,-73.95372,40.73886,-73.87858,21,25.5,1
1.0,40.7763,-73.95372,40.76166,-73.95017,12,7.0,0
1.99,40.7763,-73.95372,40.76931,-73.94993,12,10.0,0
0.8,40.7763,-73.95372,40.76939,-73.95871,20,5.0,1
1.68,40.7763,-73.95372,40.77601,-73.98269,13,9.0,0
0.7,40.7763,-73.95372,40.7763,-73.95372,17,5.0,0
2.26,40.7763,-73.95372,40.76939,-73.95871,18,11.5,1
2.12,40.7763,-73.95372,40.77555,-73.99035,14,13.0,0
0.6,40.7763,-73.95372,40.79173,-73.94396,12,4.0,0
0.6,40.7763,-73.95372,40.7763,-73.95372,14,6.0,0
1.5,40.7763,-73.95372,40.76362,-73.97244,11,8.0,0
0.4,40.7763,-73.95372,40.7763,-73.95372,18,4.0,1
1.11,40.7763,-73.95372,40.76474,-73.96314,7,5.5,0
1.44,40.7763,-73.95372,40.7763,-73.95372,17,10.0,0
2.0,40.7763,-73.95372,40.81287,-73.93739,16,10.0,0
0.8,40.7763,-73.95372,40.76939,-73.95871,8,6.0,0
4.54,40.7763,-73.95372,40.74187,-74.00052,11,20.0,0
1.5,40.7763,-73.95372,40.77601,-73.98269,20,7.5,1
2.35,40.7763,-73.95372,40.79551,-73.92967,8,11.0,0
1.0,40.7763,-73.95372,40.7763,-73.95372,8,5.5,0
2.1,40.7763,-73.95372,40.75221,-73.97251,8,14.5,0
1.8,40.7763,-73.95372,40.75859,-73.96793,17,9.5,0
1.49,40.7763,-73.95372,40.79551,-73.92967,21,7.0,1
1.93,40.7763,-73.95372,40.76362,-73.97244,10,11.0,0
1.7,40.7763,-73.95372,40.76931,-73.94993,7,9.0,0
2.03,40.7763,-73.95372,40.77601,-73.98269,18,9.0,1
0.67,40.7763,-73.95372,40.79173,-73.94396,18,4.5,1
5.3,40.7763,-73.95372,40.73374,-74.00687,18,27.0,1
6.47,40.7763,-73.95372,40.75166,-73.88361,0,20.5,1
1.7,40.7763,-73.95372,40.76474,-73.96314,16,11.0,0
5.2,40.7763,-73.95372,40.75065,-73.99718,12,23.0,0
1.23,40.7763,-73.95372,40.76939,-73.95871,15,12.0,0
1.32,40.7763,-73.95372,40.76362,-73.97244,10,9.0,0
2.8,40.7763,-73.95372,40.7545,-73.98226,11,14.0,0
1.2,40.7763,-73.95372,40.76474,-73.96314,17,6.0,0
1.5,40.7763,-73.95372,40.76931,-73.94993,14,8.5,0
4.3,40.7763,-73.95372,40.75065,-73.99718,5,15.5,0
3.4,40.7763,-73.95372,40.75906,-73.98026,12,17.0,0
1.8,40.7763,-73.95372,40.81287,-73.93739,18,9.5,1
0.4,40.7763,-73.95372,40.7763,-73.95372,18,3.5,1
0.6,40.7763,-73.95372,40.76939,-73.95871,13,4.5,0
0.49,40.7763,-73.95372,40.7763,-73.95372,17,3.5,0
2.59,40.7763,-73.95372,40.77601,-73.98269,12,14.0,0
7.88,40.7763,-73.95372,40.8508,-73.97123,0,38.0,1
1.5,40.7763,-73.95372,40.75859,-73.96793,21,8.5,1
2.66,40.7763,-73.95372,40.7545,-73.98226,19,16.0,1
1.2,40.7763,-73.95372,40.77601,-73.98269,14,8.5,0
2.8,40.7763,-73.95372,40.75859,-73.96793,14,11.5,0
5.56,40.7763,-73.95372,40.77238,-73.92611,14,18.0,0
1.9,40.7763,-73.95372,40.79857,-73.96659,17,9.0,0
0.9,40.7763,-73.95372,40.7763,-73.95372,17,5.5,0
1.53,40.7763,-73.95372,40.79857,-73.96659,17,7.5,0
0.4,40.7763,-73.95372,40.79173,-73.94396,1,3.5,1
2.27,40.7763,-73.95372,40.75859,-73.96793,13,8.5,0
0.58,40.7763,-73.95372,40.7763,-73.95372,20,5.5,1
2.32,40.7763,-73.95372,40.76474,-73.96314,18,10.5,1
2.25,40.7763,-73.95372,40.81287,-73.93739,11,8.5,0
8.44,40.7763,-73.95372,40.71025,-74.01672,20,25.0,1
1.85,40.7763,-73.95372,40.76474,-73.96314,13,9.5,0
0.9,40.7763,-73.95372,40.76939,-73.95871,8,7.5,0
1.5,40.7763,-73.95372,40.77601,-73.98269,11,8.0,0
3.5,40.7763,-73.95372,40.75031,-73.99298,13,17.0,0
2.19,40.7763,-73.95372,40.75859,-73.96793,9,9.0,0
0.7,40.7763,-73.95372,40.7763,-73.95372,11,6.0,0
2.3,40.7763,-73.95372,40.79551,-73.92967,11,9.0,0
1.7,40.7763,-73.95372,40.80245,-73.9526,20,6.5,1
10.09,40.7763,-73.95372,40.69468,-73.96613,21,31.0,1
2.7,40.7763,-73.95372,40.74515,-73.9783,18,13.5,1
0.6,40.7763,-73.95372,40.7763,-73.95372,19,5.0,1
4.9,40.7763,-73.95372,40.71514,-74.00377,5,15.0,0
1.4,40.7763,-73.95372,40.77601,-73.98269,18,8.0,1
0.77,40.7763,-73.95372,40.76939,-73.95871,11,5.0,0
4.19,40.7763,-73.95372,40.75138,-73.99715,20,15.5,1
1.2,40.7763,-73.95372,40.76931,-73.94993,9,6.5,0
0.34,40.7763,-73.95372,40.76939,-73.95871,14,3.5,0
2.4,40.7763,-73.95372,40.76362,-73.97244,20,12.5,1
1.38,40.7763,-73.95372,40.76474,-73.96314,18,11.0,1
2.64,40.7763,-73.95372,40.75479,-73.97495,4,10.0,1
2.94,40.7763,-73.95372,40.7545,-73.98226,19,13.0,1
0.57,40.7763,-73.95372,40.7763,-73.95372,17,4.5,0
2.4,40.7763,-73.95372,40.76362,-73.97244,7,8.5,0
0.7,40.7763,-73.95372,40.7763,-73.95372,15,5.5,0
1.1,40.7763,-73.95372,40.76166,-73.95017,9,6.0,0
1.97,40.7763,-73.95372,40.77601,-73.98269,9,8.5,0
2.0,40.7763,-73.95372,40.76474,-73.96314,9,14.0,0
3.3,40.7763,-73.95372,40.75221,-73.97251,14,16.0,0
2.6,40.7763,-73.95372,40.76078,-73.97767,7,11.0,0
0.6,40.7763,-73.95372,40.76166,-73.95017,14,4.5,0
0.6,40.7763,-73.95372,40.7763,-73.95372,18,4.5,1
0.7,40.7763,-73.95372,40.76939,-73.95871,12,4.5,0
1.2,40.7763,-73.95372,40.76166,-73.95017,18,6.0,1
2.16,40.7763,-73.95372,40.76362,-73.97244,10,12.0,0
11.4,40.7763,-73.95372,40.68075,-73.94937,11,39.5,0
2.6,40.7763,-73.95372,40.75221,-73.97251,0,10.0,1
1.4,40.7763,-73.95372,40.76931,-73.94993,15,7.0,0
0.81,40.7763,-73.95372,40.76939,-73.95871,6,5.0,0
0.76,40.7763,-73.95372,40.7763,-73.95372,12,7.0,0
0.8,40.7763,-73.95372,40.76939,-73.95871,14,4.5,0
2.7,40.7763,-73.95372,40.7657,-73.98706,12,11.5,0
0.44,40.7763,-73.95372,40.76939,-73.95871,6,3.5,0
1.03,40.7763,-73.95372,40.7763,-73.95372,11,7.0,0
0.5,40.7763,-73.95372,40.76939,-73.95871,19,4.0,1
1.31,40.7763,-73.95372,40.79173,-73.94396,1,5.5,1
1.65,40.7763,-73.95372,40.79551,-73.92967,19,7.0,1
3.2,40.7763,-73.95372,40.75221,-73.97251,8,15.0,0
2.2,40.7763,-73.95372,40.75892,-73.97746,9,13.5,0
1.5,40.7763,-73.95372,40.80245,-73.9526,8,8.5,0
1.5,40.7763,-73.95372,40.77601,-73.98269,18,7.5,1
3.83,40.7763,-73.95372,40.75065,-73.99718,19,17.0,1
4.7,40.7763,-73.95372,40.83076,-73.93619,22,17.5,1
0.58,40.7763,-73.95372,40.79173,-73.94396,11,4.0,0
6.1,40.7763,-73.95372,40.7157,-73.98638,23,20.5,1
2.17,40.7763,-73.95372,40.77601,-73.98269,15,10.0,0
3.3,40.7763,-73.95372,40.81823,-73.94288,19,12.5,1
4.46,40.7763,-73.95372,40.7318,-73.98911,8,23.0,0
1.46,40.7763,-73.95372,40.80245,-73.9526,23,6.5,1
2.6,40.7763,-73.95372,40.75479,-73.97495,9,11.5,0
1.6,40.7763,-73.95372,40.77601,-73.98269,23,7.5,1
2.3,40.7763,-73.95372,40.7559,-73.97386,22,9.0,1
1.04,40.7763,-73.95372,40.76166,-73.95017,9,9.0,0
3.49,40.7763,-73.95372,40.75065,-73.99718,18,16.0,1
0.35,40.7763,-73.95372,40.76939,-73.95871,8,4.5,0
5.9,40.7763,-73.95372,40.83884,-73.94279,1,19.5,1
1.69,40.7763,-73.95372,40.75859,-73.96793,20,8.5,1
2.28,40.7763,-73.95372,40.79857,-73.96659,17,9.5,0
2.4,40.7763,-73.95372,40.7545,-73.98226,16,13.0,0
0.93,40.7763,-73.95372,40.7763,-73.95372,10,6.5,0
4.51,40.7763,-73.95372,40.75138,-73.99715,6,16.0,0
0.7,40.7763,-73.95372,40.79173,-73.94396,14,5.0,0
2.06,40.7763,-73.95372,40.77601,-73.98269,21,10.5,1
0.58,40.7763,-73.95372,40.7763,-73.95372,10,4.5,0
0.87,40.7763,-73.95372,40.7763,-73.95372,4,5.5,1
6.7,40.7763,-73.95372,40.81819,-73.85878,7,21.5,0
1.7,40.7763,-73.95372,40.76474,-73.96314,21,9.0,1
0.7,40.7763,-73.95372,40.7763,-73.95372,8,5.5,0
1.2,40.7763,-73.95372,40.76474,-73.96314,16,8.5,0
1.05,40.7763,-73.95372,40.76474,-73.96314,14,6.5,0
1.82,40.7763,-73.95372,40.76474,-73.96314,18,11.0,1
1.61,40.7763,-73.95372,40.76362,-73.97244,15,10.0,0
8.0,40.7763,-73.95372,40.77445,-73.87332,6,23.5,0
0.56,40.7763,-73.95372,40.7763,-73.95372,19,4.5,1
0.48,40.7763,-73.95372,40.7763,-73.95372,13,5.0,0
1.01,40.7763,-73.95372,40.76939,-73.95871,15,7.0,0
1.42,40.7763,-73.95372,40.79857,-73.96659,21,6.5,1
1.2,40.7763,-73.95372,40.76939,-73.95871,21,6.0,1
0.7,40.7763,-73.95372,40.7763,-73.95372,9,4.5,0
0.88,40.7763,-73.95372,40.76939,-73.95871,11,6.0,0
1.71,40.7763,-73.95372,40.75859,-73.96793,18,10.0,1
1.03,40.7763,-73.95372,40.79173,-73.94396,16,5.5,0
0.79,40.7763,-73.95372,40.76166,-73.95017,9,5.0,0
7.4,40.7763,-73.95372,40.86715,-73.9241,22,23.5,1
1.1,40.7763,-73.95372,40.76474,-73.96314,15,8.0,0
1.9,40.7763,-73.95372,40.77601,-73.98269,18,8.5,1
2.4,40.7763,-73.95372,40.79551,-73.92967,19,9.5,1
4.24,40.7763,-73.95372,40.72633,-73.97861,11,14.5,0
1.82,40.7763,-73.95372,40.76078,-73.97767,18,9.5,1
0.86,40.7763,-73.95372,40.7763,-73.95372,11,6.0,0
2.1,40.7763,-73.95372,40.75479,-73.97495,7,8.5,0
0.5,40.7763,-73.95372,40.76939,-73.95871,20,4.0,1
2.08,40.7763,-73.95372,40.76474,-73.96314,16,14.0,0
2.18,40.7763,-73.95372,40.76931,-73.94993,10,10.5,0
3.8,40.7763,-73.95372,40.7657,-73.98706,9,17.5,0
0.65,40.7763,-73.95372,40.79173,-73.94396,16,4.5,0
0.83,40.7763,-73.95372,40.76166,-73.95017,21,5.5,1
5.8,40.7763,-73.95372,40.7157,-73.98638,12,19.0,0
1.4,40.7763,-73.95372,40.76362,-73.97244,8,8.5,0
5.0,40.7763,-73.95372,40.72022,-74.00463,14,20.0,0
2.13,40.7763,-73.95372,40.76078,-73.97767,10,10.5,0
1.87,40.7763,-73.95372,40.76362,-73.97244,11,9.0,0
0.8,40.7763,-73.95372,40.76166,-73.95017,17,5.0,0
9.67,40.7763,-73.95372,40.68259,-73.97928,1,28.5,1
2.6,40.7763,-73.95372,40.75479,-73.97495,21,11.0,1
1.1,40.7763,-73.95372,40.76166,-73.95017,14,6.5,0
1.4,40.7763,-73.95372,40.76474,-73.96314,15,12.5,0
4.11,40.7763,-73.95372,40.72633,-73.97861,21,17.0,1
0.2,40.7763,-73.95372,40.79173,-73.94396,12,4.0,0
2.82,40.7763,-73.95372,40.75065,-73.99718,18,13.5,1
4.0,40.7763,-73.95372,40.72633,-73.97861,14,14.5,0
2.4,40.7763,-73.95372,40.75892,-73.97746,7,13.0,0
2.42,40.7763,-73.95372,40.7763,-73.95372,7,10.0,0
10.26,40.7763,-73.95372,40.6783,-73.91995,1,34.0,1
0.79,40.7763,-73.95372,40.76166,-73.95017,10,5.5,0
0.76,40.7763,-73.95372,40.76166,-73.95017,13,9.5,0
1.66,40.7763,-73.95372,40.79551,-73.92967,20,7.0,1
1.53,40.7763,-73.95372,40.76166,-73.95017,8,8.0,0
3.08,40.7763,-73.95372,40.81823,-73.94288,17,13.0,0
1.51,40.7763,-73.95372,40.77601,-73.98269,11,8.5,0
0.8,40.7763,-73.95372,40.7763,-73.95372,8,5.0,0
2.5,40.7763,-73.95372,40.75906,-73.98026,7,10.0,0
0.4,40.7763,-73.95372,40.79173,-73.94396,23,4.5,1
0.9,40.7763,-73.95372,40.7763,-73.95372,7,6.0,0
8.5,40.7763,-73.95372,40.70614,-74.00891,13,26.0,0
1.7,40.7763,-73.95372,40.75859,-73.96793,12,9.0,0
3.9,40.7763,-73.95372,40.75065,-73.99718,7,18.0,0
0.33,40.7763,-73.95372,40.7763,-73.95372,10,3.5,0
2.79,40.7763,-73.95372,40.7545,-73.98226,7,12.0,0
0.74,40.7763,-73.95372,40.77601,-73.98269,18,5.0,1
1.42,40.7763,-73.95372,40.75859,-73.96793,8,14.5,0
2.45,40.7763,-73.95372,40.75859,-73.96793,17,10.5,0
0.53,40.7763,-73.95372,40.7763,-73.95372,23,4.5,1
0.8,40.7763,-73.95372,40.76166,-73.95017,19,5.5,1
0.97,40.7763,-73.95372,40.79173,-73.94396,12,7.0,0
0.7,40.7763,-73.95372,40.76166,-73.95017,19,4.5,1
1.7,40.7763,-73.95372,40.77601,-73.98269,22,8.5,1
1.7,40.7763,-73.95372,40.79857,-73.96659,3,8.0,1
1.1,40.7763,-73.95372,40.76939,-73.95871,15,10.0,0
0.45,40.7763,-73.95372,40.7763,-73.95372,10,3.5,0
0.7,40.7763,-73.95372,40.76939,-73.95871,8,6.0,0
0.73,40.7763,-73.95372,40.76166,-73.95017,19,5.0,1
2.81,40.7763,-73.95372,40.75221,-73.97251,22,13.0,1
2.21,40.7763,-73.95372,40.7545,-73.98226,8,14.0,0
3.0,40.7763,-73.95372,40.75778,-73.97249,18,14.0,1
2.5,40.7763,-73.95372,40.7545,-73.98226,6,9.0,0
1.9,40.7763,-73.95372,40.77601,-73.98269,19,9.5,1
2.0,40.7763,-73.95372,40.77601,-73.98269,4,10.0,1
0.4,40.7763,-73.95372,40.76939,-73.95871,11,4.5,0
0.9,40.7763,-73.95372,40.76166,-73.95017,13,6.5,0
0.4,40.7763,-73.95372,40.7763,-73.95372,9,3.5,0
0.53,40.7763,-73.95372,40.7763,-73.95372,21,5.0,1
0.7,40.7763,-73.95372,40.7763,-73.95372,19,6.0,1
0.85,40.7763,-73.95372,40.76939,-73.95871,15,5.5,0
2.84,40.7763,-73.95372,40.80245,-73.9526,22,11.5,1
1.3,40.7763,-73.95372,40.79173,-73.94396,10,8.5,0
0.65,40.7763,-73.95372,40.7763,-73.95372,8,5.5,0
0.63,40.7763,-73.95372,40.7763,-73.95372,7,5.5,0
1.5,40.7763,-73.95372,40.75859,-73.96793,8,7.5,0
6.37,40.7763,-73.95372,40.7157,-73.98638,16,21.0,0
0.76,40.7763,-73.95372,40.76166,-73.95017,15,5.5,0
0.7,40.7763,-73.95372,40.7763,-73.95372,23,5.0,1
1.01,40.7763,-73.95372,40.79173,-73.94396,21,5.5,1
1.07,40.7763,-73.95372,40.77601,-73.98269,19,5.5,1
2.92,40.7763,-73.95372,40.75892,-73.97746,6,12.5,0
0.6,40.7763,-73.95372,40.7763,-73.95372,19,4.5,1
0.9,40.7763,-73.95372,40.76939,-73.95871,17,5.0,0
1.0,40.7763,-73.95372,40.76939,-73.95871,7,5.0,0
1.13,40.7763,-73.95372,40.76939,-73.95871,15,7.0,0
0.92,40.7763,-73.95372,40.76939,-73.95871,9,7.0,0
3.29,40.7763,-73.95372,40.74515,-73.9783,13,13.5,0
0.3,40.7763,-73.95372,40.7763,-73.95372,17,3.5,0
0.54,40.7763,-73.95372,40.76939,-73.95871,18,4.0,1
0.82,40.7763,-73.95372,40.76939,-73.95871,12,6.5,0
5.67,40.7763,-73.95372,40.7157,-73.98638,18,18.5,1
1.2,40.7763,-73.95372,40.76474,-73.96314,17,7.5,0
1.1,40.7763,-73.95372,40.79173,-73.94396,17,6.5,0
0.72,40.7763,-73.95372,40.76939,-73.95871,9,5.5,0
0.4,40.7763,-73.95372,40.7763,-73.95372,1,3.5,1
2.07,40.7763,-73.95372,40.75859,-73.96793,10,9.5,0
1.19,40.7763,-73.95372,40.76166,-73.95017,20,7.0,1
0.6,40.7763,-73.95372,40.76166,-73.95017,12,4.5,0
5.8,40.7763,-73.95372,40.77238,-73.92611,12,19.0,0
2.07,40.7763,-73.95372,40.81287,-73.93739,16,11.0,0
1.9,40.7763,-73.95372,40.77601,-73.98269,15,11.0,0
0.31,40.7763,-73.95372,40.76939,-73.95871,23,3.5,1
4.83,40.79173,-73.94396,40.7318,-73.98911,22,19.5,1
3.0,40.79173,-73.94396,40.7559,-73.97386,18,18.5,1
2.91,40.79173,-73.94396,40.76078,-73.97767,11,11.5,0
3.2,40.79173,-73.94396,40.7545,-73.98226,13,18.5,0
1.66,40.79173,-73.94396,40.77601,-73.98269,8,9.0,0
1.51,40.79173,-73.94396,40.76939,-73.95871,19,7.5,1
1.7,40.79173,-73.94396,40.76939,-73.95871,12,11.0,0
1.25,40.79173,-73.94396,40.79857,-73.96659,7,6.5,0
3.71,40.79173,-73.94396,40.72633,-73.97861,20,15.0,1
5.63,40.79173,-73.94396,40.72584,-73.998,7,21.0,0
2.0,40.79173,-73.94396,40.76362,-73.97244,11,14.0,0
1.9,40.79173,-73.94396,40.76474,-73.96314,10,13.5,0
2.0,40.79173,-73.94396,40.75859,-73.96793,18,10.5,1
3.3,40.79173,-73.94396,40.77601,-73.98269,14,15.5,0
4.3,40.79173,-73.94396,40.82585,-73.89289,21,16.0,1
0.63,40.79173,-73.94396,40.7763,-73.95372,16,5.0,0
1.4,40.79173,-73.94396,40.76939,-73.95871,14,11.0,0
0.6,40.79173,-73.94396,40.76939,-73.95871,8,5.5,0
0.77,40.79173,-73.94396,40.7763,-73.95372,10,4.0,0
0.43,40.79173,-73.94396,40.7763,-73.95372,17,4.0,0
2.88,40.79173,-73.94396,40.7657,-73.98706,9,11.0,0
1.85,40.79173,-73.94396,40.79857,-73.96659,23,8.5,1
1.7,40.79173,-73.94396,40.81184,-73.9534,15,9.0,0
1.25,40.79173,-73.94396,40.76939,-73.95871,8,9.5,0
1.0,40.79173,-73.94396,40.7763,-73.95372,15,6.0,0
